sample_id,case_id,source_run,source_file,model_family,artifact_file_slug,file_path,a_summary_path,b_summary_path,a_parse_ok,b_parse_ok,parse_ok,a_parse_error,b_parse_error,a_total_changes,b_total_changes,a_likely_intent,b_likely_intent,a_type_addition,b_type_addition,a_type_modification,b_type_modification,a_type_removal,b_type_removal,a_type_unknown,b_type_unknown,a_type_intent,b_type_intent,a_type_note,b_type_note,a_type_likely intent,b_type_likely intent,a_type_analysis,b_type_analysis,a_type_import,b_type_import,a_type_commentary,b_type_commentary,a_type_summary,b_type_summary,a_type_replacement,b_type_replacement,a_type_additional,b_type_additional,a_type_refactor,b_type_refactor,a_type_renaming,b_type_renaming,a_type_class rename,b_type_class rename,a_type_deprecation,b_type_deprecation,a_type_metaclass introduction,b_type_metaclass introduction,a_type_json object,b_type_json object,a_type_reordering,b_type_reordering,a_type_boolean,b_type_boolean,a_type_reformatting,b_type_reformatting,a_type_reorganization,b_type_reorganization,a_type_comment,b_type_comment,a_type_assertion,b_type_assertion,selected_parent,metadata_source,result_file_rows,result_failure_file_rows,all_files_failed_exact_match,any_file_failed_exact_match,mean_exact_match,repo,difficulty,project_size,model_name,rejected_parent,selected_change_count,rejected_change_count,selected_minus_rejected_changes,summary_preference_label
488112880526,488112880526-2,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,app_modules_intelligence_agents_custom_agents_runtime_agent.py,,data\labeling_results\2026-02-03-llama-failure-cases\488112880526-2\bypass\app_modules_intelligence_agents_custom_agents_runtime_agent.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\488112880526-2\bypass\app_modules_intelligence_agents_custom_agents_runtime_agent.py\b_summary.txt,False,False,False,outer_json: Extra data: line 53 column 2 (char 2351),outer_json: Extra data: line 9 column 1 (char 436),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,potpie-ai/potpie,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,1.0,1.0,0.0,unparseable
488112880526,488112880526-3,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,app_modules_intelligence_provider_provider_service.py,,data\labeling_results\2026-02-03-llama-failure-cases\488112880526-3\bypass\app_modules_intelligence_provider_provider_service.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\488112880526-3\bypass\app_modules_intelligence_provider_provider_service.py\b_summary.txt,False,False,False,outer_json: Extra data: line 14 column 2 (char 620),outer_json: Extra data: line 23 column 2 (char 1496),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,potpie-ai/potpie,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,1.0,1.0,0.0,unparseable
492143690495,492143690495-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,llmfoundry_command_utils_data_prep_convert_delta_to_json.py,llmfoundry/command_utils/data_prep/convert_delta_to_json.py,data\labeling_results\2026-02-03-llama-failure-cases\492143690495-1\bypass\llmfoundry_command_utils_data_prep_convert_delta_to_json.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\492143690495-1\bypass\llmfoundry_command_utils_data_prep_convert_delta_to_json.py\b_summary.txt,True,True,True,,,2,2,Improve error handling and provide more informative error messages to aid in debugging and troubleshooting,Improve error handling for Delta Table Not Found exception to catch more specific error messages and provide better error information.,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,mosaicml/llm-foundry,medium,large,local:meta-llama/Llama-3.1-8B-Instruct,B,2.0,2.0,0.0,tie_ambiguous
49472848586,49472848586-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,desktop_env_providers_aws_manager.py,desktop_env/providers/aws/manager.py,data\labeling_results\2026-02-03-llama-failure-cases\49472848586-1\bypass\desktop_env_providers_aws_manager.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\49472848586-1\bypass\desktop_env_providers_aws_manager.py\b_summary.txt,True,True,True,,,2,2,"The changes were made to enhance the performance and compatibility of the AWS instance, allowing for better storage I/O performance and compatibility with the updated AMI ID.",The changes were made to reduce the startup time of the software on AWS from one minute to five seconds by utilizing a faster storage solution and optimizing EBS volume settings.,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,xlang-ai/OSWorld,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,2.0,2.0,0.0,tie_ambiguous
499168659155,499168659155-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,examples_llm_g_retriever.py,examples/llm/g_retriever.py,data\labeling_results\2026-02-03-llama-failure-cases\499168659155-1\bypass\examples_llm_g_retriever.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\499168659155-1\bypass\examples_llm_g_retriever.py\b_summary.txt,True,True,True,,,1,2,"The changes were made to improve code clarity and consistency by renaming a parameter to better reflect its purpose, indicating a focus on code maintainability and readability.","The commit appears to be an automated fix from pre-commit.com hooks, which added redundant keyword arguments to model.inference calls to ensure consistency with the function's signature.",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pyg-team/pytorch_geometric,easy,large,local:meta-llama/Llama-3.1-8B-Instruct,B,1.0,2.0,-1.0,favored_simplicity
501835241033,501835241033-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,src_llmcompressor_modifiers_quantization_gptq_base.py,src/llmcompressor/modifiers/quantization/gptq/base.py,data\labeling_results\2026-02-03-llama-failure-cases\501835241033-1\bypass\src_llmcompressor_modifiers_quantization_gptq_base.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\501835241033-1\bypass\src_llmcompressor_modifiers_quantization_gptq_base.py\b_summary.txt,True,True,True,,,8,8,"The changes are intended to refactor the GPTQModifier class to use a more modular and efficient approach, allowing for better handling of quantization and compression. The true_sequential parameter is added to control the sequential update of weights, and the quantize_module method is introduced to handle weight quantization. The calibration_forward method is modified to use create_single_batch_dataloader, and the self._quantization_modifier initialization is updated to use ModifierFactory.create. Additionally, calls to self._quantization_modifier.on_initialize_structure and self._quantization_modifier.finalize are added, and the self._layer_compressor.remove_hooks method is called.",Deprecate the non-sequential update option in the GPTQModifier class and provide a deprecation warning when it is used.,4,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,vllm-project/llm-compressor,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,8.0,8.0,0.0,tie_ambiguous
502518642995,502518642995-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,tests_e2e_tests_test_commit_weights.py,,data\labeling_results\2026-02-03-llama-failure-cases\502518642995-1\bypass\tests_e2e_tests_test_commit_weights.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\502518642995-1\bypass\tests_e2e_tests_test_commit_weights.py\b_summary.txt,False,False,False,outer_json: Extra data: line 41 column 2 (char 1983),outer_json: Extra data: line 56 column 3 (char 2774),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,opentensor/bittensor,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,1.0,1.0,0.0,unparseable
504114243446,504114243446-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,pennylane_gradients_metric_tensor.py,,data\labeling_results\2026-02-03-llama-failure-cases\504114243446-1\bypass\pennylane_gradients_metric_tensor.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\504114243446-1\bypass\pennylane_gradients_metric_tensor.py\b_summary.txt,False,False,False,outer_json: Extra data: line 47 column 2 (char 2171),outer_json: Extra data: line 47 column 2 (char 1984),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pennylaneai/pennylane,medium,large,local:meta-llama/Llama-3.1-8B-Instruct,B,1.0,1.0,0.0,unparseable
512355383144,512355383144-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,backend_app_crud___init__.py,backend/app/crud/__init__.py,data\labeling_results\2026-02-03-llama-failure-cases\512355383144-1\bypass\backend_app_crud___init__.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\512355383144-1\bypass\backend_app_crud___init__.py\b_summary.txt,True,True,True,,,12,3,"The changes were made to restructure the CRUD operations to support DAG pipelines with transformers, entity definitions, and entity relations, and to add new entity types.",The changes were made to rename the 'chunk' entity to 'entity' to better reflect its purpose and improve code organization.,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,airweave-ai/airweave,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,12.0,3.0,9.0,favored_complexity
512355383144,512355383144-2,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,backend_app_models___init__.py,backend/app/models/__init__.py,data\labeling_results\2026-02-03-llama-failure-cases\512355383144-2\bypass\backend_app_models___init__.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\512355383144-2\bypass\backend_app_models___init__.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 46 column 1 (char 1394),,7,3,"The changes were made to support DAG pipelines with transformers, adding new models for entity definitions, relations, and transformer configurations.","The changes were made to rename the 'Chunk' model to 'Entity' to reflect a change in the underlying data structure or concept, likely to improve clarity and consistency in the codebase.",6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,airweave-ai/airweave,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,7.0,3.0,4.0,favored_complexity
512355383144,512355383144-3,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,backend_app_schemas___init__.py,backend/app/schemas/__init__.py,data\labeling_results\2026-02-03-llama-failure-cases\512355383144-3\bypass\backend_app_schemas___init__.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\512355383144-3\bypass\backend_app_schemas___init__.py\b_summary.txt,True,True,True,,,7,2,,The changes were made to rename the 'chunk' module to 'entity' to better reflect its purpose and functionality.,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,airweave-ai/airweave,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,7.0,2.0,5.0,favored_complexity
514092353053,514092353053-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,src_pykeen_contrib_lightning.py,src/pykeen/contrib/lightning.py,data\labeling_results\2026-02-03-llama-failure-cases\514092353053-1\bypass\src_pykeen_contrib_lightning.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\514092353053-1\bypass\src_pykeen_contrib_lightning.py\b_summary.txt,True,True,True,,,10,4,Improve type annotations to make the code more readable and maintainable.,"The changes were made to refactor utilities and nn modules, including taking instance generation out of the triples factory classes and moving the contents of `pykeen.nn.compute_kernel` into `pykeen.utils`. Additionally, the return type hint for the `forward` method was modified from `torch.FloatTensor` to `FloatTensor`.",0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pykeen/pykeen,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,10.0,4.0,6.0,favored_complexity
524892982108,524892982108-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,thunder_core_transforms.py,thunder/core/transforms.py,data\labeling_results\2026-02-03-llama-failure-cases\524892982108-1\bypass\thunder_core_transforms.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\524892982108-1\bypass\thunder_core_transforms.py\b_summary.txt,True,True,True,,nested_summary_json_fallback_type_regex: Expecting value: line 11033 column 24 (char 461459),4,1840,The changes are intended to improve the efficiency of the VJP transform by skipping symbols with only literals in the output and storing vjp residuals on all outputs.,Added custom grad function for STD operation,0,0,4,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,1840.0,4.0,1836.0,favored_complexity
528581443256,528581443256-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,python_sglang_srt_server_args.py,python/sglang/srt/server_args.py,data\labeling_results\2026-02-03-llama-failure-cases\528581443256-1\bypass\python_sglang_srt_server_args.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\528581443256-1\bypass\python_sglang_srt_server_args.py\b_summary.txt,True,True,True,,,4,7,"The changes are intended to support multi-tokenizer manager, which allows for multiple tokenizers to run in parallel, improving the performance and scalability of the server.","The changes were made to support multimodal models, add Ascend attention backend, and prevent port conflict in DP attention with auto DeepEP dispatch.",2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,sgl-project/sglang,medium,large,local:meta-llama/Llama-3.1-8B-Instruct,A,7.0,4.0,3.0,favored_complexity
531663900550,531663900550-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,thunder_benchmarks_benchmark_litgpt.py,thunder/benchmarks/benchmark_litgpt.py,data\labeling_results\2026-02-03-llama-failure-cases\531663900550-1\bypass\thunder_benchmarks_benchmark_litgpt.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\531663900550-1\bypass\thunder_benchmarks_benchmark_litgpt.py\b_summary.txt,True,True,True,,,1,7,"The patch aims to use the old autograd codepath for benchmarking purposes, as indicated by the commit message and the modification in the code.","The changes were made to support the new transformer engine v2 executor, which requires additional transforms to be passed to the ThunderCompiler and thunder.jit functions.",0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,7.0,1.0,6.0,favored_complexity
532071276310,532071276310-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,openhands_storage_settings_file_settings_store.py,openhands/storage/settings/file_settings_store.py,data\labeling_results\2026-02-03-llama-failure-cases\532071276310-1\bypass\openhands_storage_settings_file_settings_store.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\532071276310-1\bypass\openhands_storage_settings_file_settings_store.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 40 column 1 (char 2251),,6,2,"The changes aim to decouple the storage of settings from the user's TOML file, instead relying on the runtime AppConfig instance for safe saving and reconstruction of the Settings object.","The changes were made to refactor the settings store by splitting it from the secrets store, and to improve code organization and maintainability.",0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,OpenDevin/OpenDevin,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,2.0,6.0,-4.0,favored_simplicity
532071276310,532071276310-2,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,tests_unit_test_settings.py,tests/unit/test_settings.py,data\labeling_results\2026-02-03-llama-failure-cases\532071276310-2\bypass\tests_unit_test_settings.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\532071276310-2\bypass\tests_unit_test_settings.py\b_summary.txt,True,True,True,,,10,1,"The changes were made to add support for storing and loading settings using a file-based settings store, including general settings and secrets.","The changes were made to split settings and secrets stores into separate classes, improving code organization and maintainability.",10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,OpenDevin/OpenDevin,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,1.0,10.0,-9.0,favored_simplicity
533767129588,533767129588-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,scripts_add_metadata_from_wandb.py,scripts/add_metadata_from_wandb.py,data\labeling_results\2026-02-03-llama-failure-cases\533767129588-1\bypass\scripts_add_metadata_from_wandb.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\533767129588-1\bypass\scripts_add_metadata_from_wandb.py\b_summary.txt,True,True,True,"nested_summary_json_fallback_type_regex: Expecting ',' delimiter: line 13 column 33 (char 407)",,2,1,The changes were made to allow users to specify a custom leaderboard model name when uploading metadata to the HF dataset.,"The changes were made to enable the retrieval of metadata from WandB and its upload to Hugging Face, likely to facilitate the leaderboard functionality.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,allenai/open-instruct,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,1.0,2.0,-1.0,favored_simplicity
533924227588,533924227588-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,tests_e2e_vLLM_test_vllm.py,tests/e2e/vLLM/test_vllm.py,data\labeling_results\2026-02-03-llama-failure-cases\533924227588-1\bypass\tests_e2e_vLLM_test_vllm.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\533924227588-1\bypass\tests_e2e_vLLM_test_vllm.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 40 column 1 (char 1295),,6,11,,,2,2,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,vllm-project/llm-compressor,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,A,11.0,6.0,5.0,favored_complexity
534740447932,534740447932-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,addons_io_scene_gltf2___init__.py,addons/io_scene_gltf2/__init__.py,data\labeling_results\2026-02-03-llama-failure-cases\534740447932-1\bypass\addons_io_scene_gltf2___init__.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\534740447932-1\bypass\addons_io_scene_gltf2___init__.py\b_summary.txt,True,True,True,,,3,2,"The changes were made to update the glTF 2.0 format addon to version 4.5.3, which is a new version that includes bug fixes and improvements.","The changes were made to update the addon version to 4.4.46, likely to fix bugs or add new features.",1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,khronosgroup/gltf-blender-io,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,3.0,2.0,1.0,favored_complexity
539672099916,539672099916-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,nautobot_dcim_urls.py,nautobot/dcim/urls.py,data\labeling_results\2026-02-03-llama-failure-cases\539672099916-1\bypass\nautobot_dcim_urls.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\539672099916-1\bypass\nautobot_dcim_urls.py\b_summary.txt,True,True,True,,,2,11,"The changes were made to refactor the InventoryItemUIViewSet, likely to improve performance or organization of the codebase.",Refactored LocationUIViewSet to replace existing location views with a single LocationUIViewSet.,1,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,nautobot/nautobot,easy,large,local:meta-llama/Llama-3.1-8B-Instruct,B,2.0,11.0,-9.0,favored_simplicity
542594122866,542594122866-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,hls4ml_converters_keras_core.py,,data\labeling_results\2026-02-03-llama-failure-cases\542594122866-1\bypass\hls4ml_converters_keras_core.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\542594122866-1\bypass\hls4ml_converters_keras_core.py\b_summary.txt,False,False,False,outer_json: Extra data: line 54 column 2 (char 2218),outer_json: Extra data: line 11 column 2 (char 517),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,fastmachinelearning/hls4ml,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,1.0,1.0,0.0,unparseable
542594122866,542594122866-2,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,hls4ml_converters_pytorch_core.py,,data\labeling_results\2026-02-03-llama-failure-cases\542594122866-2\bypass\hls4ml_converters_pytorch_core.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\542594122866-2\bypass\hls4ml_converters_pytorch_core.py\b_summary.txt,False,False,False,outer_json: Extra data: line 58 column 1 (char 2660),outer_json: Extra data: line 22 column 1 (char 738),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,fastmachinelearning/hls4ml,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,1.0,1.0,0.0,unparseable
542594122866,542594122866-3,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,hls4ml_model_layers.py,,data\labeling_results\2026-02-03-llama-failure-cases\542594122866-3\bypass\hls4ml_model_layers.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\542594122866-3\bypass\hls4ml_model_layers.py\b_summary.txt,False,False,False,outer_json: Extra data: line 17 column 2 (char 659),outer_json: Extra data: line 47 column 2 (char 1766),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,fastmachinelearning/hls4ml,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,B,1.0,1.0,0.0,unparseable
547094754328,547094754328-1,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,src_transformers_modeling_utils.py,,data\labeling_results\2026-02-03-llama-failure-cases\547094754328-1\bypass\src_transformers_modeling_utils.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\547094754328-1\bypass\src_transformers_modeling_utils.py\b_summary.txt,False,False,False,outer_json: Unterminated string starting at: line 203 column 25 (char 10082),outer_json: Expecting value: line 1 column 1 (char 0),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,huggingface/transformers,hard,huge,local:meta-llama/Llama-3.1-8B-Instruct,B,1.0,1.0,0.0,unparseable
547094754328,547094754328-2,2026-02-03-llama-failure-cases,2026-02-03-llama-failure-classifications,llama,tests_utils_test_modeling_utils.py,,data\labeling_results\2026-02-03-llama-failure-cases\547094754328-2\bypass\tests_utils_test_modeling_utils.py\a_summary.txt,data\labeling_results\2026-02-03-llama-failure-cases\547094754328-2\bypass\tests_utils_test_modeling_utils.py\b_summary.txt,False,False,False,outer_json: Extra data: line 35 column 2 (char 1606),outer_json: Expecting property name enclosed in double quotes: line 214 column 32 (char 10242),1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,huggingface/transformers,hard,huge,local:meta-llama/Llama-3.1-8B-Instruct,B,1.0,1.0,0.0,unparseable
