id,repo,file_name,exact_match,similarity,bleu3,rouge_l,eval_method,bypass_method,model_name,tokens_system_prompt,tokens_original,tokens_diff_a,tokens_diff_b,tokens_output,tokens_total,tokens_in,tokens_out,cost_in,cost_out,total_cost,processing_time_s,difficulty,project_size,tokens_per_sec,quality_per_dollar
673670786650,antgroup/agentUniverse,agentuniverse/llm/llm_channel/llm_channel.py,False,0.9804429105550764,0.9807077844560474,0.9886075949367088,bypass7,A,openai/gpt-5-nano,3652,5366,468,619,1317,11422,10105,1317,0.000505,0.000527,0.001032,50.495,easy,medium,226.20061392217053,950.0415799952292
249819479680,pystorm/streamparse,streamparse/version.py,False,0.9970731707317072,1.0,1.0,agent,,openai/gpt-5-nano,179,240,77,75,240,811,571,240,2.9e-05,9.6e-05,0.000125,11.745,easy,medium,69.05065985525756,7976.585365853657
160013424826,unclecode/crawl4ai,crawl4ai/async_webcrawler.py,False,0.3880014782572989,0.2505839984553937,0.5092794759825326,agent,,openai/gpt-5-nano,179,2184,6070,122,2184,10739,8555,2184,0.000428,0.000874,0.001301,33.954,easy,large,316.28085056252576,298.2332653784004
249819479680,pystorm/streamparse,streamparse/version.py,False,0.9893410852713178,0.9835892951827252,0.9773462783171522,bypass7,A,openai/gpt-5-nano,1942,688,77,75,583,3365,2782,583,0.000139,0.000233,0.000372,29.925,easy,medium,112.44778613199664,2659.5190464282737
160013424826,unclecode/crawl4ai,crawl4ai/async_webcrawler.py,False,0.3883710425820227,0.2505839984553937,0.5103711790393013,bypass7,B,openai/gpt-5-nano,11692,6006,6070,122,4280,28170,23890,4280,0.001195,0.001712,0.002907,76.135,easy,large,370.00065672818016,133.59856985965695
895272203029,unclecode/crawl4ai,crawl4ai/__version__.py,True,0.9787234042553192,1.0,1.0,agent,,openai/gpt-5-nano,179,19,64,64,19,345,326,19,1.6e-05,8e-06,2.4e-05,9.311,easy,large,37.05294812587263,40780.14184397164
922038930101,unclecode/crawl4ai,setup.py,False,0.968729499234638,0.9716708073627204,0.9949545913218972,agent,,openai/gpt-5-nano,179,958,1028,1020,969,4154,3185,969,0.000159,0.000388,0.000547,35.955,easy,large,115.53330552078988,1770.986287449064
895272203029,unclecode/crawl4ai,crawl4ai/__version__.py,False,0.9574468085106383,0.8863913855226417,0.8571428571428571,bypass7,B,openai/gpt-5-nano,1858,211,64,64,515,2712,2197,515,0.00011,0.000206,0.000316,26.569,easy,large,102.07384545899356,3029.894963641261
922038930101,unclecode/crawl4ai,setup.py,True,0.999781325169473,1.0,1.0,bypass7,A,openai/gpt-5-nano,5363,2167,1028,1020,2120,11698,9578,2120,0.000479,0.000848,0.001327,54.28,easy,large,215.51215917464995,753.4147137675004
27785054052,unclecode/crawl4ai,crawl4ai/async_crawler_strategy.py,False,0.966988614332546,0.9902394262075928,0.97959940652819,agent,,openai/gpt-5-nano,179,9720,1220,74,10103,21296,11193,10103,0.00056,0.004041,0.004601,97.797,easy,large,217.7571909158768,210.16922719681503
731986363195,unclecode/crawl4ai,crawl4ai/async_crawler_strategy.py,False,0.9891738019455776,0.9902785991023398,0.9942755975213928,agent,,openai/gpt-5-nano,179,15411,980,347,15777,32694,16917,15777,0.000846,0.006311,0.007157,151.406,easy,large,215.93596026577544,138.21067513561235
27785054052,unclecode/crawl4ai,crawl4ai/async_crawler_strategy.py,False,0.962362549941661,0.9603606793806676,0.9779835585372768,bypass7,B,openai/gpt-5-nano,4090,19795,1220,74,1573,26752,25179,1573,0.001259,0.000629,0.001888,56.527,easy,large,473.260565747342,509.7259268758798
731986363195,unclecode/crawl4ai,crawl4ai/async_crawler_strategy.py,False,0.9994844667593132,0.9988295354179574,0.9997058996529616,bypass7,A,openai/gpt-5-nano,4731,31529,980,347,2180,39767,37587,2180,0.001879,0.000872,0.002751,89.404,easy,large,444.8011274663326,363.3167818100012
579645189872,unclecode/crawl4ai,crawl4ai/browser_manager.py,False,0.9255999258778838,0.9701343940008664,0.9664596273291928,agent,,openai/gpt-5-nano,179,7687,968,137,8018,16989,8971,8018,0.000449,0.003207,0.003656,73.971,easy,large,229.671087318003,253.17284624668596
347639123651,unclecode/crawl4ai,crawl4ai/async_crawler_strategy.py,False,0.9943111190745488,0.9953934581259604,0.9972909305064782,agent,,openai/gpt-5-nano,179,15424,108,922,15823,32456,16633,15823,0.000832,0.006329,0.007161,129.366,easy,large,250.88508572577027,138.85087544680195
579645189872,unclecode/crawl4ai,crawl4ai/browser_manager.py,False,0.9509404243491152,0.948313064762203,0.975957667088462,bypass7,B,openai/gpt-5-nano,3887,15594,968,137,1571,22157,20586,1571,0.001029,0.000628,0.001658,41.634,easy,large,532.1852332228467,573.546697436137
347639123651,unclecode/crawl4ai,crawl4ai/async_crawler_strategy.py,False,0.9684423888820451,0.9737609488823892,0.984664956142968,bypass7,A,openai/gpt-5-nano,4179,31482,108,922,1925,38616,36691,1925,0.001835,0.00077,0.002605,81.098,easy,large,476.16464031172166,371.7629131984818
450800716651,modelscope/evalscope,tests/cli/test_run.py,False,0.5871450113093741,0.5385983671480015,0.7653985507246377,agent,,openai/gpt-5-nano,179,3289,190,1440,2121,7219,5098,2121,0.000255,0.000848,0.001103,62.184,easy,medium,116.09095587289336,532.3164200447635
96377909446,modelscope/evalscope,tests/cli/test_run.py,False,0.7187460736273401,0.7236058991043166,0.8533109807208717,agent,,openai/gpt-5-nano,179,3508,277,840,2617,7421,4804,2617,0.00024,0.001047,0.001287,85.198,easy,medium,87.10298363811357,558.466257674701
450800716651,modelscope/evalscope,tests/cli/test_run.py,False,0.9129178185473736,0.906870848369946,0.9394990366088632,bypass7,A,openai/gpt-5-nano,5789,6947,190,1440,2951,17317,14366,2951,0.000718,0.00118,0.001899,69.086,easy,medium,250.65859942680137,480.7360813835564
96377909446,modelscope/evalscope,tests/cli/test_run.py,False,0.9846714411358212,0.9845335198342764,0.9896373056994818,bypass7,A,openai/gpt-5-nano,4612,7156,277,840,2288,15173,12885,2288,0.000644,0.000915,0.001559,72.041,easy,medium,210.6161768992657,631.6045164437595
758742228984,modelscope/evalscope,evalscope/evaluator/evaluator.py,True,0.9999455930359086,1.0,1.0,agent,,openai/gpt-5-nano,179,3817,134,133,3812,8075,4263,3812,0.000213,0.001525,0.001738,34.524,easy,medium,233.89526126752403,575.3426887433307
651033380113,modelscope/evalscope,evalscope/config.py,False,0.9917805047464692,0.9943420669769182,0.9959875167186804,agent,,openai/gpt-5-nano,179,1923,530,125,1979,4736,2757,1979,0.000138,0.000792,0.000929,37.668,easy,medium,125.73006265264948,1067.5785842265543
758742228984,modelscope/evalscope,evalscope/evaluator/evaluator.py,False,0.99799076839533,0.9956250017531488,0.9982563208369658,bypass7,A,openai/gpt-5-nano,1945,7722,134,133,455,10389,9934,455,0.000497,0.000182,0.000679,25.737,easy,medium,403.6601002447838,1469.794946090324
651033380113,modelscope/evalscope,evalscope/config.py,False,0.9641815424104538,0.9729939649893086,0.98058690744921,bypass7,B,openai/gpt-5-nano,3017,4121,530,125,1159,8952,7793,1159,0.00039,0.000464,0.000853,42.66,easy,medium,209.845288326301,1130.341784771927
319760109779,modelscope/evalscope,evalscope/perf/plugin/datasets/kontext_bench.py,False,0.9972552607502287,0.9834245821378332,1.0,agent,,openai/gpt-5-nano,179,240,121,119,242,901,659,242,3.3e-05,9.7e-05,0.00013,9.719,easy,medium,92.70501080358062,7671.194313463298
810423546133,modelscope/evalscope,evalscope/models/api/openai_api.py,True,0.9998775710088148,1.0,1.0,agent,,openai/gpt-5-nano,179,1504,314,319,1572,3888,2316,1572,0.000116,0.000629,0.000745,24.298,easy,medium,160.01316980821468,1342.117544978275
319760109779,modelscope/evalscope,evalscope/perf/plugin/datasets/kontext_bench.py,False,0.9981718464351006,0.9834245821378332,1.0,bypass7,A,openai/gpt-5-nano,1977,559,121,119,498,3274,2776,498,0.000139,0.000199,0.000338,21.702,easy,medium,150.8616717353239,2953.171143299114
810423546133,modelscope/evalscope,evalscope/models/api/openai_api.py,True,1.0,1.0,1.0,bypass7,A,openai/gpt-5-nano,3105,3407,314,319,1251,8396,7145,1251,0.000357,0.0005,0.000858,33.057,easy,medium,253.98554012765828,1165.5011655011654
838386290601,modelscope/evalscope,evalscope/version.py,False,0.8898305084745762,0.7178528491067897,0.631578947368421,agent,,openai/gpt-5-nano,179,43,105,105,43,475,432,43,2.2e-05,1.7e-05,3.9e-05,11.778,easy,medium,40.32942774664629,22816.16688396349
827456040353,modelscope/evalscope,evalscope/report/app.py,False,0.7436376371702078,0.7565345400880342,0.8687258687258687,agent,,openai/gpt-5-nano,179,4486,4996,174,4485,14320,9835,4485,0.000492,0.001794,0.002286,75.681,easy,medium,189.21525878357843,325.30080366150827
838386290601,modelscope/evalscope,evalscope/version.py,True,1.0,1.0,1.0,bypass7,A,openai/gpt-5-nano,1982,185,105,105,569,2946,2377,569,0.000119,0.000228,0.000346,27.256,easy,medium,108.08629292632814,2890.173410404624
827456040353,modelscope/evalscope,evalscope/report/app.py,False,0.7467896334345085,0.7608817982368997,0.870707778556412,bypass7,B,openai/gpt-5-nano,8694,9139,4996,174,2316,25319,23003,2316,0.00115,0.000926,0.002077,87.358,easy,medium,289.8303532590032,359.5520623180109
432339821568,Lightning-AI/litgpt,litgpt/scripts/download.py,False,0.9935140744584252,0.9909808323535424,0.995433789954338,agent,,openai/gpt-5-nano,179,1637,255,113,1689,3873,2184,1689,0.000109,0.000676,0.000785,27.245,easy,medium,142.1545237658286,1265.6230247878027
523598922540,Lightning-AI/litgpt,tests/test_chat.py,False,0.9818481848184818,0.9881733644935676,0.990379746835443,agent,,openai/gpt-5-nano,179,1483,1665,1666,1827,6820,4993,1827,0.00025,0.000731,0.00098,52.735,easy,medium,129.3258746563004,1001.885902876002
432339821568,Lightning-AI/litgpt,litgpt/scripts/download.py,False,0.9990862811643388,0.9977243627173716,0.998470168281489,bypass7,A,openai/gpt-5-nano,2274,3387,255,113,694,6723,6029,694,0.000301,0.000278,0.000579,37.211,easy,medium,180.67238182257933,1725.537618591259
523598922540,Lightning-AI/litgpt,tests/test_chat.py,False,0.999450247388675,1.0,1.0,bypass7,B,openai/gpt-5-nano,7274,3392,1665,1666,2738,16735,13997,2738,0.0007,0.001095,0.001795,65.375,easy,medium,255.9847036328872,556.7967952026045
353945844563,camel-ai/oasis,oasis/environment/env.py,True,1.0,1.0,1.0,agent,,openai/gpt-5-nano,179,1748,165,166,1832,4090,2258,1832,0.000113,0.000733,0.000846,15.168,easy,medium,269.6466244725739,1182.033096926714
260077154096,camel-ai/oasis,test/agent/test_agent_generator.py,True,0.999677315262988,1.0,1.0,agent,,openai/gpt-5-nano,179,687,144,604,637,2251,1614,637,8.1e-05,0.000255,0.000336,27.353,easy,medium,82.29444667860929,2975.230104949369
353945844563,camel-ai/oasis,oasis/environment/env.py,True,1.0,1.0,1.0,bypass7,A,openai/gpt-5-nano,2145,3595,165,166,606,6677,6071,606,0.000304,0.000242,0.000546,29.849,easy,medium,223.69258601628195,1831.5018315018312
260077154096,camel-ai/oasis,test/agent/test_agent_generator.py,False,0.8660858341400451,0.9475490065480326,0.9562982005141388,bypass7,A,openai/gpt-5-nano,2789,1435,144,604,826,5798,4972,826,0.000249,0.00033,0.000579,37.207,easy,medium,155.83089203644477,1495.8304562004234
854418523194,remsky/Kokoro-FastAPI,api/src/services/tts_service.py,False,0.9520802049288932,0.9740552573413712,0.9773755656108598,agent,,openai/gpt-5-nano,179,3371,635,1220,3961,9366,5405,3961,0.00027,0.001584,0.001855,51.457,easy,medium,182.0160522377908,513.2507843282443
254112328020,huggingface/open-r1,setup.py,False,0.9083747216989212,0.9227812841487346,0.9512516469038208,agent,,openai/gpt-5-nano,179,1534,216,531,1728,4188,2460,1728,0.000123,0.000691,0.000814,87.609,easy,small,47.80330787932747,1115.9394615465862
254112328020,huggingface/open-r1,setup.py,False,0.9495023958717288,0.9582535934233108,0.9674289674289676,bypass7,A,openai/gpt-5-nano,2997,3286,216,531,1055,8085,7030,1055,0.000352,0.000422,0.000774,34.201,easy,small,236.39659659074292,1226.7472814880218
854418523194,remsky/Kokoro-FastAPI,api/src/services/tts_service.py,False,0.9787659709907698,0.9789497742061064,0.9907407407407408,bypass7,B,openai/gpt-5-nano,5390,6897,635,1220,2320,16462,14142,2320,0.000707,0.000928,0.001635,54.058,easy,medium,304.5247696918125,598.6336214010825
173524980836,huggingface/open-r1,src/open_r1/configs.py,False,0.9971506442021804,1.0,1.0,agent,,openai/gpt-5-nano,179,1782,220,712,1828,4721,2893,1828,0.000145,0.000731,0.000876,43.127,easy,small,109.4673870197324,1138.2998221486075
939549603391,huggingface/open-r1,src/open_r1/configs.py,False,0.987527512839325,0.9949172263028562,0.998972250770812,agent,,openai/gpt-5-nano,179,1597,255,1150,1843,5024,3181,1843,0.000159,0.000737,0.000896,46.689,easy,small,107.60564586947676,1102.1512420081754
173524980836,huggingface/open-r1,src/open_r1/configs.py,False,0.9870383956957692,1.0,1.0,bypass7,A,openai/gpt-5-nano,3543,3851,220,712,1394,9720,8326,1394,0.000416,0.000558,0.000974,44.776,easy,small,217.0805788815437,1013.3864432194756
939549603391,huggingface/open-r1,src/open_r1/configs.py,False,0.905111274150159,0.9101538218666476,0.96657824933687,bypass7,A,openai/gpt-5-nano,4514,3561,255,1150,1893,11373,9480,1893,0.000474,0.000757,0.001231,63.688,easy,small,178.57367164929028,735.2650480504947
514372628632,huggingface/open-r1,setup.py,False,0.9907851087357168,0.9972627700123496,0.9965682910089224,agent,,openai/gpt-5-nano,179,1534,396,531,1558,4198,2640,1558,0.000132,0.000623,0.000755,28.103,easy,small,149.37906985019393,1312.29815726585
785366207525,huggingface/open-r1,src/open_r1/utils/evaluation.py,False,0.9672233820459292,0.9664064625728586,0.971025841816758,agent,,openai/gpt-5-nano,179,1222,98,135,1242,2876,1634,1242,8.2e-05,0.000497,0.000579,34.919,easy,small,82.36203785904523,1670.5067047425375
785366207525,huggingface/open-r1,src/open_r1/utils/evaluation.py,False,0.9674321503131524,0.9664064625728586,0.971025841816758,bypass7,A,openai/gpt-5-nano,2101,2594,98,135,647,5575,4928,647,0.000246,0.000259,0.000505,34.47,easy,small,161.73484189149983,1915.707228342876
514372628632,huggingface/open-r1,setup.py,False,0.988020641356432,0.9920156834662892,0.9910775566231984,bypass7,A,openai/gpt-5-nano,3553,3630,396,531,1431,9541,8110,1431,0.000405,0.000572,0.000978,63.883,easy,small,149.35115758496,1010.246054556679
830929311396,huggingface/open-r1,setup.py,True,0.999820884828945,1.0,1.0,agent,,openai/gpt-5-nano,179,1598,217,217,1626,3837,2211,1626,0.000111,0.00065,0.000761,26.51,easy,small,144.73783477932855,1313.8250786188505
731677227344,huggingface/open-r1,src/open_r1/configs.py,False,0.9993107251171768,1.0,1.0,agent,,openai/gpt-5-nano,179,1492,368,170,1635,3844,2209,1635,0.00011,0.000654,0.000764,40.132,easy,small,95.78391308681351,1307.998331305205
731677227344,huggingface/open-r1,src/open_r1/configs.py,False,0.9547648600193076,0.9517958010392118,0.9753015508328547,bypass7,B,openai/gpt-5-nano,2838,3170,368,170,1083,7629,6546,1083,0.000327,0.000433,0.000761,40.805,easy,small,186.96238206102197,1254.6187385273424
830929311396,huggingface/open-r1,setup.py,True,1.0,1.0,1.0,bypass7,B,openai/gpt-5-nano,2222,3273,217,217,591,6520,5929,591,0.000296,0.000236,0.000533,41.376,easy,small,157.57927300850736,1876.1726078799247
133728812294,huggingface/open-r1,setup.py,False,0.9910714285714286,0.9972924151816122,0.9945429740791268,agent,,openai/gpt-5-nano,179,1562,173,450,1582,3946,2364,1582,0.000118,0.000633,0.000751,30.315,easy,small,130.1665841992413,1319.6690127449117
244949141056,huggingface/open-r1,tests/test_rewards.py,True,0.9999091404688352,1.0,1.0,agent,,openai/gpt-5-nano,179,2694,422,156,2777,6228,3451,2777,0.000173,0.001111,0.001283,56.604,easy,small,110.02755988976044,779.3524087831918
133728812294,huggingface/open-r1,setup.py,False,0.9730320699708456,0.977941237368167,0.987603305785124,bypass7,A,openai/gpt-5-nano,2964,3463,173,450,1145,8195,7050,1145,0.000353,0.000458,0.000811,32.647,easy,small,251.0184703035501,1199.7929346126332
244949141056,huggingface/open-r1,tests/test_rewards.py,False,0.950208976921679,0.952689854125689,0.9733621310295176,bypass7,B,openai/gpt-5-nano,2673,5576,422,156,891,9718,8827,891,0.000441,0.000356,0.000798,45.32,easy,small,214.4307149161518,1190.7380663178935
151547044082,huggingface/open-r1,src/open_r1/utils/evaluation.py,True,0.9997851310700472,1.0,1.0,agent,,openai/gpt-5-nano,179,1228,105,106,1235,2853,1618,1235,8.1e-05,0.000494,0.000575,19.946,easy,small,143.0361977338815,1738.7567496870386
681966318271,evalstate/fast-agent,src/mcp_agent/llm/provider_key_manager.py,False,0.9900107028184087,0.981279220505253,0.9943820224719102,agent,,openai/gpt-5-nano,179,620,197,117,595,1708,1113,595,5.6e-05,0.000238,0.000294,23.233,easy,medium,73.51611931304609,3367.383342919758
151547044082,huggingface/open-r1,src/open_r1/utils/evaluation.py,False,0.9997851310700472,1.0,1.0,bypass7,A,openai/gpt-5-nano,1983,2578,105,106,553,5325,4772,553,0.000239,0.000221,0.00046,25.19,easy,small,211.3934100833664,2173.4459371087983
681966318271,evalstate/fast-agent,src/mcp_agent/llm/provider_key_manager.py,True,1.0,1.0,1.0,bypass7,A,openai/gpt-5-nano,2225,1410,197,117,678,4627,3949,678,0.000197,0.000271,0.000469,25.64,easy,medium,180.46021840873635,2132.1961620469083
432293585387,datafolklabs/cement,cement/cli/main.py,True,0.9985454545454544,1.0,1.0,agent,,openai/gpt-5-nano,179,294,310,78,300,1161,861,300,4.3e-05,0.00012,0.000163,25.961,easy,medium,44.7209275451639,6126.045733407696
786449541166,OpenPipe/ART,examples/art-e/all_models.py,False,0.9625,0.9600550177795482,0.980203317281969,agent,,openai/gpt-5-nano,179,1631,144,379,1681,4014,2333,1681,0.000117,0.000672,0.000789,33.413,easy,huge,120.13288241103764,1219.8986058301648
432293585387,datafolklabs/cement,cement/cli/main.py,False,0.8996363636363637,0.7886058514128338,0.9121338912133892,bypass7,B,openai/gpt-5-nano,2495,753,310,78,900,4536,3636,900,0.000182,0.00036,0.000542,35.299,easy,medium,128.50222385903282,1659.8456893659848
786449541166,OpenPipe/ART,examples/art-e/all_models.py,False,0.9592481440530722,0.9533403048900236,0.9759486905398184,bypass7,A,openai/gpt-5-nano,2534,3351,144,379,800,7208,6408,800,0.00032,0.00032,0.00064,36.87,easy,huge,195.497694602658,1498.8252250829253
980577775873,OpenPipe/ART,src/art/types.py,True,0.999535747446611,1.0,1.0,agent,,openai/gpt-5-nano,179,503,97,374,623,1776,1153,623,5.8e-05,0.000249,0.000307,28.058,easy,huge,63.297455271223896,3255.816766927072
930159867045,OpenPipe/ART,examples/art-e/all_models.py,False,0.8847593953681875,0.89257058330626,0.9297560975609755,agent,,openai/gpt-5-nano,179,1631,296,441,1935,4482,2547,1935,0.000127,0.000774,0.000901,54.392,easy,huge,82.4018237976173,981.97491161841
980577775873,OpenPipe/ART,src/art/types.py,False,0.7831940575673166,0.7255214778654474,0.8837209302325582,bypass7,A,openai/gpt-5-nano,2669,1213,97,374,995,5348,4353,995,0.000218,0.000398,0.000616,27.031,easy,huge,197.84691650327403,1271.4189246222672
930159867045,OpenPipe/ART,examples/art-e/all_models.py,False,0.919965202261853,0.9182209703363295,0.948,bypass7,A,openai/gpt-5-nano,3311,3418,296,441,1362,8828,7466,1362,0.000373,0.000545,0.000918,42.293,easy,huge,208.7343059135081,1002.1407432046328
547355197520,StructuredLabs/preswald,preswald/browser/virtual_service.py,False,0.9970744010088272,0.998019250209289,0.998574144486692,agent,,openai/gpt-5-nano,179,3464,783,690,3686,8802,5116,3686,0.000256,0.001474,0.00173,49.34,easy,medium,178.39481151195784,576.343584398166
615188380502,AnswerDotAI/ModernBERT,main.py,False,0.985249343832021,0.995403861138006,0.9917830731306492,agent,,openai/gpt-5-nano,179,3861,937,265,4345,9587,5242,4345,0.000262,0.001738,0.002,73.168,easy,medium,131.0272250164006,492.62467191601047
615188380502,AnswerDotAI/ModernBERT,main.py,False,0.8798394337928485,0.8880753288558998,0.9349858664927158,bypass7,B,openai/gpt-5-nano,3952,7990,937,265,1553,14697,13144,1553,0.000657,0.000621,0.001278,46.306,easy,medium,317.3886753336501,688.4502611837624
547355197520,StructuredLabs/preswald,preswald/browser/virtual_service.py,False,0.9895806990035912,0.9925635600934918,0.9923882017126544,bypass7,B,openai/gpt-5-nano,4748,7568,783,690,2060,15849,13789,2060,0.000689,0.000824,0.001513,57.394,easy,medium,276.1438477889675,654.0520152039599
402397190052,huggingface/picotron,train.py,False,0.9746931866271688,0.9820333193230888,0.9890453834115804,agent,,openai/gpt-5-nano,179,2692,2938,159,2799,8767,5968,2799,0.000298,0.00112,0.001418,37.489,easy,small,233.8552642108352,687.3717818245195
203044651594,nv-tlabs/3dgrut,threedgrut_playground/setup_playground.py,False,0.9994363021420518,1.0,1.0,agent,,openai/gpt-5-nano,179,1217,632,100,867,2995,2128,867,0.000106,0.000347,0.000453,46.096,easy,medium,64.97309961818813,2206.261152631461
203044651594,nv-tlabs/3dgrut,threedgrut_playground/setup_playground.py,False,0.6900550314465409,0.7036045496791226,0.8260869565217391,bypass7,B,openai/gpt-5-nano,2631,2555,632,100,671,6589,5918,671,0.000296,0.000268,0.000564,29.617,easy,medium,222.4735793632036,1223.5018288059234
402397190052,huggingface/picotron,train.py,False,0.7538924731182796,0.8048483399225966,0.8548745633534456,bypass7,B,openai/gpt-5-nano,6570,5464,2938,159,2276,17407,15131,2276,0.000757,0.00091,0.001667,40.701,easy,small,427.6799095845311,452.2450348639949
722989476529,RoboVerseOrg/RoboVerse,metasim/sim/base.py,False,0.989541715628672,0.993478694718742,0.9936305732484076,agent,,openai/gpt-5-nano,179,1790,232,298,1785,4284,2499,1785,0.000125,0.000714,0.000839,39.243,easy,large,109.16596590474734,1179.42993519508
519281069297,RoboVerseOrg/RoboVerse,metasim/sim/isaacgym/isaacgym.py,False,0.666181206207421,0.696160695697802,0.8002361449339532,agent,,openai/gpt-5-nano,179,9554,5025,3012,14108,31878,17770,14108,0.000889,0.005643,0.006532,118.408,easy,large,269.221674211202,101.9873248939714
722989476529,RoboVerseOrg/RoboVerse,metasim/sim/base.py,False,0.987687617260788,0.9914586076826204,0.9912023460410556,bypass7,A,openai/gpt-5-nano,2572,3718,232,298,827,7647,6820,827,0.000341,0.000331,0.000672,49.688,easy,large,153.90033810980518,1469.773239971411
519281069297,RoboVerseOrg/RoboVerse,metasim/sim/isaacgym/isaacgym.py,False,0.9326169038629104,0.9426877937736872,0.9628838451268358,bypass7,A,openai/gpt-5-nano,12327,19420,5025,3012,3039,42823,39784,3039,0.001989,0.001216,0.003205,77.901,easy,large,549.710530031707,290.98811352976924
414271116318,a-r-r-o-w/finetrainers,finetrainers/config.py,True,0.9996130030959752,1.0,1.0,agent,,openai/gpt-5-nano,179,509,382,307,651,2028,1377,651,6.9e-05,0.00026,0.000329,18.774,easy,medium,108.021732182806,3038.337395428496
942497125468,linkedin/Liger-Kernel,test/chunked_loss/test_orpo_loss.py,False,0.5725354434553247,0.8599324560218364,0.7375328083989501,agent,,openai/gpt-5-nano,179,2024,1522,1493,1509,6727,5218,1509,0.000261,0.000604,0.000865,65.667,easy,medium,102.44110435987636,661.8906860755199
414271116318,a-r-r-o-w/finetrainers,finetrainers/config.py,False,0.9202786377708978,0.9263927402049298,0.9653679653679654,bypass7,A,openai/gpt-5-nano,2912,1189,382,307,1016,5806,4790,1016,0.00024,0.000406,0.000646,43.678,easy,medium,132.92733183753836,1424.5799346298727
942497125468,linkedin/Liger-Kernel,test/chunked_loss/test_orpo_loss.py,False,0.5880564816630711,0.6353429807671803,0.7602064758329423,bypass7,A,openai/gpt-5-nano,6920,4546,1522,1493,2678,17159,14481,2678,0.000724,0.001071,0.001795,66.482,easy,medium,258.0999368250053,327.6080677788697
875798349729,NVIDIA-NeMo/Curator,ray-curator/ray_curator/examples/video/video_split_clip_example.py,False,0.970784912030124,0.9889981665531142,0.985066371681416,agent,,openai/gpt-5-nano,179,3235,710,652,3293,8069,4776,3293,0.000239,0.001317,0.001556,45.608,easy,medium,176.92071566391863,623.8977583741156
343616822280,NVIDIA-NeMo/Curator,ray-curator/ray_curator/examples/video/video_split_clip_example.py,False,0.9216826842016524,0.913122832510261,0.955522609340252,agent,,openai/gpt-5-nano,179,2278,476,658,2381,5972,3591,2381,0.00018,0.000952,0.001132,65.983,easy,medium,90.50816119303455,814.2073181993396
343616822280,NVIDIA-NeMo/Curator,ray-curator/ray_curator/examples/video/video_split_clip_example.py,False,0.9752149721800708,0.979268123759266,0.978175313059034,bypass7,A,openai/gpt-5-nano,4392,5334,476,658,2014,12874,10860,2014,0.000543,0.000806,0.001349,52.382,easy,medium,245.7714482073995,722.9169549148041
875798349729,NVIDIA-NeMo/Curator,ray-curator/ray_curator/examples/video/video_split_clip_example.py,False,0.9835746283191588,0.9844133093896312,0.9854034701184248,bypass7,A,openai/gpt-5-nano,5321,7718,710,652,2715,17116,14401,2715,0.00072,0.001086,0.001806,62.695,easy,medium,273.0042268123455,544.6149658467102
380509098637,NVIDIA-NeMo/Curator,ray-curator/ray_curator/stages/download/text/__init__.py,False,0.8117001828153565,1.0,0.8484848484848486,agent,,openai/gpt-5-nano,179,77,132,145,116,649,533,116,2.7e-05,4.6e-05,7.3e-05,15.362,easy,medium,42.247103241765394,11119.180586511731
884710479881,NVIDIA-NeMo/Curator,ray-curator/ray_curator/tasks/__init__.py,False,0.9427083333333334,0.948063938493396,0.9850746268656716,agent,,openai/gpt-5-nano,179,130,125,172,94,700,606,94,3e-05,3.8e-05,6.8e-05,20.962,easy,medium,33.39376013739147,13863.357843137255
884710479881,NVIDIA-NeMo/Curator,ray-curator/ray_curator/tasks/__init__.py,False,0.7020109689213894,0.6782389698121838,0.8292682926829268,bypass7,A,openai/gpt-5-nano,3098,1195,125,172,1565,6155,4590,1565,0.000229,0.000626,0.000856,33.868,easy,medium,181.7349710641313,820.1062721044268
380509098637,NVIDIA-NeMo/Curator,ray-curator/ray_curator/stages/download/text/__init__.py,False,0.8464351005484461,0.8398229221380116,0.9,bypass7,B,openai/gpt-5-nano,4149,2015,132,145,2624,9065,6441,2624,0.000322,0.00105,0.001372,35.471,easy,medium,255.56088071946095,616.9352044813747
790659170151,lotus-data/lotus,lotus/web_search.py,False,0.9997040982393846,1.0,1.0,agent,,openai/gpt-5-nano,179,905,1041,449,1705,4279,2574,1705,0.000129,0.000682,0.000811,42.824,easy,small,99.92060526807398,1232.680762317367
421933722424,NVIDIA-NeMo/Curator,ray-curator/ray_curator/stages/base.py,False,0.8986594783622323,0.9896908161755412,0.9463268365817092,agent,,openai/gpt-5-nano,179,2165,1316,214,2776,6650,3874,2776,0.000194,0.00111,0.001304,59.406,easy,medium,111.94155472511194,689.1560416888284
790659170151,lotus-data/lotus,lotus/web_search.py,False,0.5870690930611038,0.4225713537536757,0.7027027027027027,bypass7,B,openai/gpt-5-nano,4310,2023,1041,449,1613,9436,7823,1613,0.000391,0.000645,0.001036,37.182,easy,small,253.7787101285568,566.6690087462391
421933722424,NVIDIA-NeMo/Curator,ray-curator/ray_curator/stages/base.py,False,0.7758997522949147,0.7652325210466064,0.8748335552596538,bypass7,B,openai/gpt-5-nano,5446,5303,1316,214,2684,14963,12279,2684,0.000614,0.001074,0.001688,43.82,easy,medium,341.4650844363304,459.6562513595466
